놀ㄹ,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,작업일시
2018-03-01,11110002,101,101번(화계사~동대문),8000891,쌍문동한양.현대아파트,"14,515","1,406",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),73112,쌍문동삼익금호1차아파트,"18,432","2,632",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),7989,도봉구보건소앞,"7,912","4,599",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),70685,도봉구민회관,"14,481","9,468",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),70686,쌍문역,"11,692","24,887",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),70687,우이1교앞,"6,647","2,311",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),70688,수유3동우체국,"7,868","8,227",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8501377,수유(강북구청)역,"11,730","15,903",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),70689,수유역,"6,021","6,153",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8501003,수유시장.성신여대미아캠퍼스앞,"8,913","6,631",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8501005,미아역.신일중고,"7,717","5,526",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8501007,도봉세무서.성북시장,"5,509","6,660",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72572,미아사거리역,"17,812","11,844",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72573,성가복지병원,"6,642","7,919",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72434,종암경찰서,"9,840","8,398",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72435,종암동주민센터,"14,832","6,138",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72436,숭례초교,"12,406","7,145",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72437,고대앞,"6,443","11,677",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72438,우신향병원,"6,280","7,416",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72439,안암오거리,"10,770","7,888",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72440,대광초교,"6,968","5,628",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72441,신설동로타리,"3,584","15,813",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8000821,동묘앞,"4,010","7,904",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),9100,동대문(흥인지문),"4,078","10,428",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502227,종로6가.동대문종합시장,"2,847","8,942",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502228,종로5가.광장시장,"3,143","6,848",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502229,종로4가.종묘,"1,135","6,550",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502230,종로3가.탑골공원,"2,488","10,271",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502231,종로2가,"2,664","8,635",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502232,종로1가,"2,336","8,719",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502233,광화문,986,"7,576",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8000682,서울역사박물관.경교장.강북삼성병원,"1,262","6,199",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8501946,강북삼성병원,"1,328","3,906",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8002743,서대문경찰서,"4,779","3,874",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8722,서소문,"9,121","2,489",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),9000548,서울신문사,"7,021","1,501",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502220,종로1가,"11,106","2,030",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502221,종로2가,"13,162","1,937",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502222,종로3가.탑골공원,"13,439","1,849",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502223,종로4가.종묘,"3,924","1,591",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502224,종로5가.광장시장,"7,501","3,589",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502225,종로6가.동대문종합시장,"10,193","2,822",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502226,동대문역.흥인지문,"13,994","4,956",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8000823,동묘앞,"10,803","2,438",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8502185,신설동역1번출구,"6,249","3,815",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72500,대광고등학교앞,"4,209","4,868",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72501,안암오거리,"9,409","8,570",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72502,우신향병원,"6,084","4,494",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72503,고려대학교앞,"10,372","6,213",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72504,숭례초등학교,"7,041","12,760",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),7917,종암동주민센터,"9,194","10,804",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72506,종암경찰서,"8,367","7,282",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72591,성가복지병원,"7,594","9,602",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8000547,미아사거리역,"15,741","19,440",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),74619,도봉세무서.성북시장,"3,921","6,852",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),74620,미아역.신일중고,"5,112","8,051",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),74621,수유시장.성신여대미아캠퍼스앞,"7,478","9,224",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),70707,수유역.강북구청,"19,537","18,878",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),74747,수유3동우체국,"4,056","5,985",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),33042,우이1교앞,825,"8,299",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),7899,쌍문역,"23,067","8,340",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),7984,함석헌기념관.정의여중고,428,"3,925",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),7000017,도봉구민회관,"4,217","3,915",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),7996,도봉구보건소앞,"2,028","12,900",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),73141,쌍문동금호1차삼익아파트,"2,400","18,689",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),7877,쌍문동현대.한양아파트,"1,501","10,849",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),73143,쌍문동성원아파트,"1,303","7,527",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),73144,방학동우성.청구아파트,882,"8,746",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),73145,초당초등학교,"1,451","7,854",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),9259,쌍문동우이빌라,68,"2,219",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),9201,쌍문동청한빌라,23,"3,364",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72602,동아운수앞,48,"2,013",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),72599,우이동성원아파트,3,"1,034",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),74625,우이동도선사입구,22,"1,815",2018-04-03 12:31
2018-03-01,11110002,101,101번(화계사~동대문),8501983,동아운수종점(종점가상),0,1,2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),77243,성북생태체험관,"3,829",30,2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),13187,정릉초교,"12,551",40,2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),8002569,정릉동풍림상가앞,"19,417",171,2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),75455,정릉동풍림아파트,"9,894","1,449",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),8502186,북한산보국문역2번출구,"2,769","15,727",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),9061,KEB하나은행정릉중앙지점,"5,684","2,743",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),8000297,정릉시장입구,"11,868","5,250",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),9104,정릉우체국앞,"11,669","4,156",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),74987,정릉입구,"5,497","2,659",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),9168,아리랑고개.아리랑시네미디어센터,"12,123","4,099",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),73874,돈암2동주민센터입구.흥천사,"4,791","7,186",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),73875,성신여대입구,"3,023","26,031",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),9229,돈암시장입구,"7,356","8,112",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),9239,성북구청.성북경찰서,"4,101","7,673",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),7642,보문역,"2,533","7,474",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),7677,브라운호텔,"2,596","3,835",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),7693,보문동주민센터,"2,482","3,567",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),72441,신설동로타리,"4,655","9,707",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),7000020,동묘앞,"6,402","4,857",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),14789,종로구민회관숭인동,"12,591","4,587",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),76754,숭인1동주민센터,"6,541","3,655",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),76755,보문역,"7,667","2,846",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),9238,성북구청.성북경찰서,"6,723","5,090",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),9231,돈암시장입구,"18,282","7,039",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),73879,성신여대입구,"19,562","2,988",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),73880,돈암2동주민센터입구.흥천사,"2,918","4,228",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),9174,아리랑고개.아리랑시네미디어센터,"3,663","10,778",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),74998,정릉입구,"2,494","5,158",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),8000231,정릉우체국앞,"6,174","11,117",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),8000232,정릉시장입구,"13,361","9,517",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),9073,KEB하나은행정릉중앙지점,"7,962","4,693",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),8502187,북한산보국문역1번출구,"22,102","5,687",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),77249,정릉대림아파트,"1,271","14,797",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),9066,정릉동풍림상가앞,720,"18,411",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),7000063,풍림아파트삼거리,93,"9,727",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),77251,정릉초교,49,"18,274",2018-04-03 12:31
2018-03-01,11110113,1014,1014번(정릉~신당동),77252,성북생태체험관,10,"4,402",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),8501967,삼화상운차고지(기점가상),282,6,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),72420,인덕삼거리,"1,396",16,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),72421,신도브래뉴.한전노원변전소,502,56,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),75186,월계삼거리,"4,588",709,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),10905,광운대학교,"2,714",668,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),8001531,광운전자공업고등학교,422,844,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),8001533,벼루말교,"1,023",650,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),13025,국민은행장위1동지점,497,380,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),72044,장위1동새마을금고,"1,103",469,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),72045,장곡초교,"2,668",564,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),72046,국민은행장위동지점,"3,384",713,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),8188,장위1동파출소,"2,366",718,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),8098,장위1동주민센터,"3,995",906,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),72048,장위동고개,"4,596",827,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),8502137,장위동입구,"1,287",453,2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),75188,월곡1동주민센터,"4,884","2,516",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),75189,밤나무골시장,"2,826","1,977",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),7959,월곡동두산아파트,"4,572","3,266",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),7981,생명의전화,"2,269","1,802",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),8000532,KT월곡지사,"1,217","2,609",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),72434,종암경찰서,"4,152","6,342",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),72435,종암동주민센터,"3,731","3,456",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),72436,숭례초교,"4,257","3,662",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),72437,고대앞,"2,039","3,946",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),72438,우신향병원,"3,099","2,206",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),75192,종암초등학교앞,"5,889","1,979",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),75193,용두시장앞,"1,109","2,774",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),71212,서울시동부병원,"1,052","3,480",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),71213,동아제약앞,"2,297","3,027",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),75194,텐즈힐아파트.청계벽산아파트,"2,025","4,040",2018-04-03 12:31
2018-03-01,11110115,1017,1017번(월계동~상왕십리),8002383,상왕십리역,439,"5,817",2018-04-03 12:31
